06/13-05:01:16.950547 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,3709,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x24CCADC3,0xC62DADB1,20,0x427B,128,0,13533,128,131072,,,
06/13-05:01:28.156946 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.110,1981,192.168.2.113,139,00:09:6B:E9:A9:00,00:09:6B:E9:D0:88,0x8E,***AP***,0x8B542EE5,0xC6546403,20,0xF8FB,128,0,9177,128,131072,,,
06/13-05:04:36.014359 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.108,2032,192.168.2.113,139,00:02:55:BF:75:A9,00:09:6B:E9:D0:88,0x8E,***AP***,0xA1D2C4CA,0xC91AE10B,20,0x427B,128,0,49739,128,131072,,,
06/13-05:06:02.582870 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.104,23195,192.168.1.101,139,00:11:25:B9:AC:22,00:11:25:BB:1F:CF,0x8E,***AP***,0x50C00E94,0xE272270F,20,0x427B,128,0,50936,128,131072,,,
06/13-05:08:46.218473 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.109,4324,192.168.2.113,139,00:09:6B:03:E8:A4,00:09:6B:E9:D0:88,0x8E,***AP***,0x2611F4E5,0xCCE01B8D,20,0xF8FB,128,0,6289,128,131072,,,
06/13-05:09:37.192795 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.105,20480,192.168.1.101,139,00:11:25:5F:9B:4F,00:11:25:BB:1F:CF,0x8E,***AP***,0x91615F34,0xE750FBDF,20,0x427B,128,0,3830,128,131072,,,
06/13-05:09:51.973619 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.118,2916,192.168.4.119,139,00:0D:60:96:AC:F6,00:02:55:7F:70:DE,0x8E,***AP***,0xBEED1D45,0x797B60BC,20,0x427B,128,0,14721,128,131072,,,
06/13-05:09:51.984280 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.118,2916,192.168.4.119,139,00:0D:60:96:AC:F6,00:02:55:7F:70:DE,0x8E,***AP***,0xBEED2049,0x797B6377,20,0x3FC0,128,0,14727,128,131072,,,
06/13-05:12:23.774131 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.3.117,4760,192.168.3.114,139,00:09:6B:D8:7F:9A,00:0D:60:96:AC:5E,0x8E,***AP***,0xFD5A473A,0xDEE81E89,20,0x427B,128,0,16187,128,131072,,,
06/13-05:12:41.649357 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,4983,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xA1D06432,0xEB2134DB,20,0x427B,128,0,58639,128,131072,,,
06/13-05:12:41.668830 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,4984,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xA1D1458F,0xEB21F7EB,20,0x427B,128,0,58650,128,131072,,,
06/13-05:12:54.351156 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,1403,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x33059562,0xD0ABD255,20,0x427B,128,0,21711,128,131072,,,
06/13-05:12:54.359622 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,1404,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x33067CE1,0xD0ACC0B5,20,0x427B,128,0,21722,128,131072,,,
06/13-05:13:13.720512 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.3.115,1415,192.168.3.114,139,00:0D:60:96:AC:F7,00:0D:60:96:AC:5E,0x8E,***AP***,0xF2335B7E,0xDFD9CE65,20,0x427B,128,0,42424,128,131072,,,
06/13-05:14:25.119273 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.107,1183,192.168.2.106,139,00:11:25:BB:D2:6F,00:11:25:B9:A7:ED,0x8E,***AP***,0x66072E22,0x34E309D7,20,0x427B,128,0,15908,128,131072,,,
06/13-05:18:43.930901 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.3.116,2837,192.168.3.114,139,00:0D:60:96:AD:25,00:0D:60:96:AC:5E,0x8E,***AP***,0x325A6C05,0xE5BA3154,20,0x427B,128,0,17769,128,131072,,,
06/13-05:19:19.442738 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.120,4119,192.168.4.118,139,00:11:25:BB:CF:0F,00:0D:60:96:AC:F6,0x8E,***AP***,0x457457F4,0xCA88C8A0,20,0x427B,128,0,33911,128,131072,,,
06/13-05:21:51.994435 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.118,4674,192.168.4.119,139,00:0D:60:96:AC:F6,00:02:55:7F:70:DE,0x8E,***AP***,0xCDDF7282,0x878A2B1B,20,0x427B,128,0,23423,128,131072,,,
06/13-05:21:52.008528 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.118,4675,192.168.4.119,139,00:0D:60:96:AC:F6,00:02:55:7F:70:DE,0x8E,***AP***,0xCDE00F6C,0x878AB141,20,0x427B,128,0,23434,128,131072,,,
06/13-05:24:41.657936 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,1040,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xABB4DCA3,0xFA4A666A,20,0x427B,128,0,59333,128,131072,,,
06/13-05:24:41.666436 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,1041,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xABB5A750,0xFA4B4E12,20,0x427B,128,0,59344,128,131072,,,
06/13-05:24:54.348805 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,3250,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x423B6974,0xDBA1483F,20,0x427B,128,0,30806,128,131072,,,
06/13-05:24:54.357347 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,3251,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x423C0D1D,0xDBA1E1F6,20,0x427B,128,0,30817,128,131072,,,
06/13-05:25:59.235134 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.101,2149,192.168.1.103,139,00:11:25:BB:1F:CF,00:11:25:BB:CE:DF,0x8E,***AP***,0xFC074557,0xACC4DB48,20,0x427B,128,0,35143,128,131072,,,
06/13-05:26:19.684804 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.113,4975,192.168.2.106,139,00:09:6B:E9:D0:88,00:11:25:B9:A7:ED,0x8E,***AP***,0xDCF2E81A,0x440D0954,20,0xF8FB,128,0,7172,128,131072,,,
06/13-05:28:57.002089 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.102,4263,192.168.1.101,139,00:11:25:BB:CE:A1,00:11:25:BB:1F:CF,0x8E,***AP***,0xBCC003CD,0xFFAC7E26,20,0x427B,128,0,44591,128,131072,,,
06/13-05:30:18.362077 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.112,3876,192.168.2.113,139,00:09:6B:E9:CF:6B,00:09:6B:E9:D0:88,0x8E,***AP***,0xF00539AA,0xE0B08A23,20,0xF8FB,128,0,55727,128,131072,,,
06/13-05:31:58.748495 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.111,2743,192.168.2.113,139,00:09:6B:8B:63:8E,00:09:6B:E9:D0:88,0x8E,***AP***,0xF49205B7,0xE2415DE5,20,0xF8FB,128,0,25929,128,131072,,,
06/13-05:32:41.087004 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,1044,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xB240BE2E,0x416C31C,20,0x427B,128,0,59415,128,131072,,,
06/13-05:33:16.892569 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,4358,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x4C56B321,0xE3759276,20,0x427B,128,0,36511,128,131072,,,
06/13-05:33:28.561924 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.110,4863,192.168.2.113,139,00:09:6B:E9:A9:00,00:09:6B:E9:D0:88,0x8E,***AP***,0xADF34B9D,0xE3A1C720,20,0xF8FB,128,0,23044,128,131072,,,
06/13-05:33:52.012970 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.118,2523,192.168.4.119,139,00:0D:60:96:AC:F6,00:02:55:7F:70:DE,0x8E,***AP***,0xDD003C34,0x94FF9FC7,20,0x427B,128,0,32374,128,131072,,,
06/13-05:33:52.028291 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.4.118,2524,192.168.4.119,139,00:0D:60:96:AC:F6,00:02:55:7F:70:DE,0x8E,***AP***,0xDD01324B,0x95009213,20,0x427B,128,0,32386,128,131072,,,
06/13-05:36:36.119166 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.108,2071,192.168.2.113,139,00:02:55:BF:75:A9,00:09:6B:E9:D0:88,0x8E,***AP***,0xC7B5293A,0xE69F7C17,20,0x427B,128,0,4113,128,131072,,,
06/13-05:36:41.640621 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,1045,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xB588D651,0x91C60E0,20,0x427B,128,0,59439,128,131072,,,
06/13-05:36:41.649116 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.103,1046,192.168.1.101,139,00:11:25:BB:CE:DF,00:11:25:BB:1F:CF,0x8E,***AP***,0xB589A705,0x91D546A,20,0x427B,128,0,59450,128,131072,,,
06/13-05:36:54.339379 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,4812,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x50A44225,0xE6E764B5,20,0x427B,128,0,38874,128,131072,,,
06/13-05:36:54.468741 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,4812,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0x50A44529,0xE6E767F7,20,0x3F39,128,0,38888,128,131072,,,
