04/16-20:45:13.716957 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,207.25.71.200,80,172.16.113.207,2120,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x133,***AP***,0x9C773EF7,0xA791842B,20,0x832C,64,0,15656,293,37892,,,
04/16-20:46:18.694881 ,1,716,13,"INFO TELNET access",TCP,172.16.112.207,23,194.27.251.21,63329,00:C0:4F:A3:57:DB,00:10:5A:9C:B2:8E,0x45,***AP***,0x85253256,0x8AAE0A23,20,0x7FC8,64,0,10285,55,56320,,,
04/16-20:48:15.255569 ,1,716,13,"INFO TELNET access",TCP,172.16.114.50,23,172.16.112.194,2317,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x42,***AP***,0x5F8B6105,0x1196BF13,20,0x832C,64,0,19194,52,53248,,,
04/16-20:48:28.035435 ,1,716,13,"INFO TELNET access",TCP,172.16.112.194,23,194.7.248.153,63345,00:C0:4F:A3:57:DB,00:10:5A:9C:B2:8E,0x45,***AP***,0x60A726AF,0x8CD0A47A,20,0x7FC8,64,0,12182,55,56320,,,
04/16-20:48:48.721564 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,08:00:09:ED:9B:2D,FF:FF:FF:FF:FF:FF,0x156,,,,,,30,0,11172,328,73732,,,
04/16-20:49:34.527145 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,209.143.199.30,80,172.16.113.168,2321,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x21B,***AP***,0xB0D05362,0xB9BBF988,20,0x832C,64,0,20705,525,13320,,,
04/16-20:49:47.838773 ,1,716,13,"INFO TELNET access",TCP,172.16.112.194,23,194.7.248.153,63358,00:C0:4F:A3:57:DB,00:10:5A:9C:B2:8E,0x45,***AP***,0x36858C30,0x8E1FF124,20,0x7FC8,64,0,13483,55,56320,,,
04/16-20:50:10.335708 ,1,530,10,"NETBIOS NT NULL session",TCP,172.16.116.20,2785,172.16.112.100,139,00:10:5A:9C:A9:BB,00:10:5A:9C:B2:54,0xE6,***AP***,0xDEF6BD46,0x220389,20,0x21D7,128,0,5624,216,221184,,,
04/16-20:50:10.337099 ,1,530,10,"NETBIOS NT NULL session",TCP,172.16.112.100,1055,172.16.116.20,139,00:10:5A:9C:B2:54,00:10:5A:9C:B2:8E,0xE6,***AP***,0x22041E,0xDEF6BCB2,20,0x21D7,128,0,57346,216,221184,,,
04/16-20:51:08.263404 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,206.132.25.51,80,172.16.113.207,2593,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x135,***AP***,0xA59F0BF9,0x40AF7BD,20,0x832C,64,0,22340,295,39940,,,
04/16-20:51:08.694118 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,206.132.25.51,80,172.16.113.207,2669,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x13B,***AP***,0xD518931B,0x5BCB89D1,20,0x832C,64,0,22486,301,46084,,,
04/16-20:52:24.173772 ,1,368,6,"ICMP PING BSDtype",ICMP,172.16.113.50,,172.16.112.194,,08:00:20:1B:0B:9B,00:C0:4F:A3:57:DB,0x62,,,,,,255,0,41576,84,86016,8,0,
04/16-20:52:24.173772 ,1,366,7,"ICMP PING *NIX",ICMP,172.16.113.50,,172.16.112.194,,08:00:20:1B:0B:9B,00:C0:4F:A3:57:DB,0x62,,,,,,255,0,41576,84,86016,8,0,
04/16-20:52:24.173772 ,1,384,5,"ICMP PING",ICMP,172.16.113.50,,172.16.112.194,,08:00:20:1B:0B:9B,00:C0:4F:A3:57:DB,0x62,,,,,,255,0,41576,84,86016,8,0,
04/16-20:52:24.174615 ,1,408,5,"ICMP Echo Reply",ICMP,172.16.112.194,,172.16.113.50,,00:C0:4F:A3:57:DB,08:00:20:1B:0B:9B,0x62,,,,,,64,0,15741,84,86016,0,0,
04/16-20:53:25.731797 ,1,408,5,"ICMP Echo Reply",ICMP,194.27.251.21,,172.16.113.50,,00:10:5A:9C:B2:8E,08:00:20:1B:0B:9B,0x62,,,,,,63,0,19225,84,86016,0,0,
04/16-20:56:48.646208 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,206.79.171.51,80,172.16.113.207,3206,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x158,***AP***,0xB31366A5,0x139B04EA,20,0x832C,64,0,28841,330,75780,,,
04/16-20:56:48.680408 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,209.67.228.53,80,172.16.113.207,3270,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x168,***AP***,0x38FF1409,0x87D81231,20,0x832C,64,0,28853,346,92164,,,
04/16-20:56:54.263668 ,1,716,13,"INFO TELNET access",TCP,172.16.112.194,23,194.7.248.153,63455,00:C0:4F:A3:57:DB,00:10:5A:9C:B2:8E,0x45,***AP***,0x55203713,0x955DAAB6,20,0x7FC8,64,0,17702,55,56320,,,
04/16-20:58:25.872029 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,206.79.171.51,80,172.16.113.207,3717,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x158,***AP***,0x699797D8,0x695CC57,20,0x832C,64,0,30705,330,75780,,,
04/16-20:58:25.896227 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,209.67.228.53,80,172.16.113.207,3718,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x168,***AP***,0xEBCFC57,0xD8B43568,20,0x832C,64,0,30715,346,92164,,,
