03/07-16:22:35.007986 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,205.181.112.75,80,172.16.117.52,22890,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x154,***AP***,0x8FA4AC3C,0x835DFF66,20,0x832C,64,0,17935,326,71684,,,
03/07-16:22:40.997210 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,205.181.112.75,80,172.16.117.52,23118,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x154,***AP***,0x6024BB0,0x4F7F6501,20,0x832C,64,0,18114,326,71684,,,
03/07-16:23:10.353911 ,1,716,13,"INFO TELNET access",TCP,172.16.112.50,23,172.16.113.84,23713,08:00:20:89:A5:9F,00:C0:4F:A3:57:DB,0x45,***AP***,0x8B7AE588,0x2BCC2CF0,20,0x2238,255,0,15755,55,56320,,,
03/07-16:23:25.890968 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,207.25.71.141,80,172.16.113.204,24604,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x163,***AP***,0x1B388B93,0x108D7806,20,0x832C,64,0,18976,341,87044,,,
03/07-16:23:28.373339 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,08:00:09:ED:9B:2D,FF:FF:FF:FF:FF:FF,0x156,,,,,,30,0,55061,328,73732,,,
03/07-16:24:39.836784 ,1,530,10,"NETBIOS NT NULL session",TCP,172.16.116.20,3098,172.16.112.100,139,00:10:5A:9C:A9:BB,00:10:5A:9C:B2:54,0xE6,***AP***,0x10064F65,0x1B1DCA,20,0x21D7,128,0,46035,216,221184,,,
03/07-16:25:23.608196 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,205.181.112.75,80,172.16.117.52,24722,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x154,***AP***,0x6CD464BD,0xA6F6F3B1,20,0x832C,64,0,21329,326,71684,,,
03/07-16:25:29.609691 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,152.163.210.24,80,172.16.117.52,25001,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x16A,***AP***,0x9E71C165,0x362CEC15,20,0x832C,64,0,21555,348,94212,,,
03/07-16:25:29.850149 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,152.163.210.24,80,172.16.117.52,25133,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x15C,***AP***,0xBD54054,0x831FF79,20,0x832C,64,0,21622,334,79876,,,
03/07-16:26:48.051438 ,1,553,7,"POLICY FTP anonymous login attempt",TCP,172.16.113.168,25314,172.16.112.100,21,00:C0:4F:A3:57:DB,00:10:5A:9C:B2:54,0x46,***AP***,0xD35BCA41,0x1D0081,20,0x7D78,64,16,45086,56,57344,,,
03/07-16:27:51.524786 ,1,716,13,"INFO TELNET access",TCP,172.16.112.194,23,194.27.251.21,43976,00:C0:4F:A3:57:DB,00:10:5A:9C:B2:8E,0x45,***AP***,0x59047D48,0xA23C3B76,20,0x7FC8,64,0,46071,55,56320,,,
03/07-16:28:08.451329 ,1,716,13,"INFO TELNET access",TCP,172.16.112.100,23,172.16.112.194,25625,00:10:5A:9C:B2:54,00:C0:4F:A3:57:DB,0x4B,***AP***,0x1E4875,0xD8E43630,20,0x2220,128,0,8244,61,62464,,,
03/07-16:28:44.678666 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,160.147.68.21,80,172.16.113.204,26149,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x13A,***AP***,0xD5E8BF97,0x387E1845,20,0x832C,64,0,25015,300,45060,,,
03/07-16:28:45.297313 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,160.147.68.21,80,172.16.113.204,26471,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x13A,***AP***,0x6F93F9E7,0x98DBBC68,20,0x832C,64,0,25198,300,45060,,,
03/07-16:28:48.903665 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,152.163.210.24,80,172.16.117.52,26826,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x16A,***AP***,0x4E24A4D7,0x545D28E7,20,0x832C,64,0,25529,348,94212,,,
03/07-16:28:53.889007 ,1,2925,3,"INFO web bug 0x0 gif attempt",TCP,152.163.210.24,80,172.16.117.52,26963,00:10:5A:9C:B2:8E,00:C0:4F:A3:57:DB,0x16A,***AP***,0x5491F08,0x79010390,20,0x832C,64,0,25649,348,94212,,,
03/07-16:29:20.922292 ,1,1292,9,"ATTACK-RESPONSES directory listing",TCP,172.16.112.100,23,172.16.112.194,25625,00:10:5A:9C:B2:54,00:C0:4F:A3:57:DB,0x7F,***AP***,0x1E5F55,0xD8E43694,20,0x21BC,128,0,29754,113,115712,,,
