06/17-05:01:33.843668 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.1.105,37244,192.168.5.122,22,00:11:25:5F:9B:4F,00:E0:B1:87:F5:94,0x3E,******S*,0x9ABECE3C,0x0,28,0x4000,128,0,47186,48,49152,,,
06/17-05:01:33.843668 ,1,2001219,19,"ET SCAN Potential SSH Scan",TCP,192.168.1.105,37244,192.168.5.122,22,00:11:25:5F:9B:4F,00:E0:B1:87:F5:94,0x3E,******S*,0x9ABECE3C,0x0,28,0x4000,128,0,47186,48,49152,,,
06/17-05:01:34.264177 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.2.113,4774,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x985F15DE,0x0,28,0xFAF0,128,0,3686,48,49152,,,
06/17-05:01:34.264177 ,1,2001219,19,"ET SCAN Potential SSH Scan",TCP,192.168.2.113,4774,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x985F15DE,0x0,28,0xFAF0,128,0,3686,48,49152,,,
06/17-05:01:44.412578 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.2.107,4058,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x2D48C821,0x0,28,0x4000,128,0,43521,48,49152,,,
06/17-05:01:44.412578 ,1,2001219,19,"ET SCAN Potential SSH Scan",TCP,192.168.2.107,4058,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x2D48C821,0x0,28,0x4000,128,0,43521,48,49152,,,
06/17-05:02:00.661301 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.1.105,37249,192.168.5.122,22,00:11:25:5F:9B:4F,00:E0:B1:87:F5:94,0x3E,******S*,0x9B1FA8B7,0x0,28,0x4000,128,0,47280,48,49152,,,
06/17-05:02:08.812363 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,4445,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0xC3240D,0x98D5A9AC,20,0x427B,128,0,15440,128,131072,,,
06/17-05:02:12.931169 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.2.107,4179,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x1EDEC7E5,0x0,28,0x4000,128,0,44199,48,49152,,,
06/17-05:02:19.780782 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,4446,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0xEC9543,0x99001E19,20,0x427B,128,0,15455,128,131072,,,
06/17-05:02:20.095028 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.106,4446,192.168.2.113,139,00:11:25:B9:A7:ED,00:09:6B:E9:D0:88,0x8E,***AP***,0xEC9847,0x9900215B,20,0x3F39,128,0,15463,128,131072,,,
06/17-05:02:20.390035 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.2.111,4632,192.168.2.113,139,00:09:6B:8B:63:8E,00:09:6B:E9:D0:88,0x8E,***AP***,0xF4F02F79,0x98FBB23C,20,0xF8FB,128,0,35756,128,131072,,,
06/17-05:02:45.142628 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.101,4647,192.168.1.103,139,00:11:25:BB:1F:CF,00:11:25:BB:CE:DF,0x8E,***AP***,0x253CE43B,0x6064EBC1,20,0x427B,128,0,12591,128,131072,,,
06/17-05:02:45.151044 ,1,2100538,17,"GPL NETBIOS SMB IPC$ unicode share access",TCP,192.168.1.101,4648,192.168.1.103,139,00:11:25:BB:1F:CF,00:11:25:BB:CE:DF,0x8E,***AP***,0x253D8054,0x6065819F,20,0x427B,128,0,12602,128,131072,,,
06/17-05:03:18.318329 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.2.109,4497,192.168.5.122,22,00:09:6B:03:E8:A4,00:E0:B1:87:F5:94,0x3E,******S*,0x27672D43,0x0,28,0xFAF0,128,0,61132,48,49152,,,
06/17-05:03:18.318329 ,1,2001219,19,"ET SCAN Potential SSH Scan",TCP,192.168.2.109,4497,192.168.5.122,22,00:09:6B:03:E8:A4,00:E0:B1:87:F5:94,0x3E,******S*,0x27672D43,0x0,28,0xFAF0,128,0,61132,48,49152,,,
06/17-05:03:30.939066 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.3.117,3441,192.168.5.122,22,00:09:6B:D8:7F:9A,00:E0:B1:87:F5:94,0x3E,******S*,0x7A7EE6FB,0x0,28,0x4000,128,0,35930,48,49152,,,
06/17-05:03:30.939066 ,1,2001219,19,"ET SCAN Potential SSH Scan",TCP,192.168.3.117,3441,192.168.5.122,22,00:09:6B:D8:7F:9A,00:E0:B1:87:F5:94,0x3E,******S*,0x7A7EE6FB,0x0,28,0x4000,128,0,35930,48,49152,,,
06/17-05:03:37.202420 ,1,2003068,6,"ET SCAN Potential SSH Scan OUTBOUND",TCP,192.168.4.119,1893,192.168.5.122,22,00:02:55:7F:70:DE,00:E0:B1:87:F5:94,0x3E,******S*,0x3BF91659,0x0,28,0x4000,128,0,23953,48,49152,,,
