04/16-20:50:10.335708 ,1,2100530,11,"GPL NETBIOS NT NULL session",TCP,172.16.116.20,2785,172.16.112.100,139,00:10:5A:9C:A9:BB,00:10:5A:9C:B2:54,0xE6,***AP***,0xDEF6BD46,0x220389,20,0x21D7,128,0,5624,216,221184,,,
04/16-20:50:10.337099 ,1,2100530,11,"GPL NETBIOS NT NULL session",TCP,172.16.112.100,1055,172.16.116.20,139,00:10:5A:9C:B2:54,00:10:5A:9C:B2:8E,0xE6,***AP***,0x22041E,0xDEF6BCB2,20,0x21D7,128,0,57346,216,221184,,,
04/16-20:52:24.173772 ,1,2100368,7,"GPL ICMP_INFO PING BSDtype",ICMP,172.16.113.50,,172.16.112.194,,08:00:20:1B:0B:9B,00:C0:4F:A3:57:DB,0x62,,,,,,255,0,41576,84,86016,8,0,
04/16-20:52:24.173772 ,1,2100366,8,"GPL ICMP_INFO PING *NIX",ICMP,172.16.113.50,,172.16.112.194,,08:00:20:1B:0B:9B,00:C0:4F:A3:57:DB,0x62,,,,,,255,0,41576,84,86016,8,0,
04/16-20:59:49.594517 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.115.20,23,135.8.60.182,63578,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x53,***AP***,0x175827BB,0x98B07123,32,0x2798,255,0,9269,69,70656,,,
04/16-21:02:10.382125 ,1,2100530,11,"GPL NETBIOS NT NULL session",TCP,172.16.116.20,2786,172.16.112.100,139,00:10:5A:9C:A9:BB,00:10:5A:9C:B2:54,0xE6,***AP***,0xDF01B9E5,0x2D0018,20,0x21D7,128,0,19960,216,221184,,,
04/16-21:02:10.384648 ,1,2100530,11,"GPL NETBIOS NT NULL session",TCP,172.16.112.100,1065,172.16.116.20,139,00:10:5A:9C:B2:54,00:10:5A:9C:B2:8E,0xE6,***AP***,0x2D00AD,0xDF01B952,20,0x21D7,128,0,16644,216,221184,,,
04/16-21:10:51.870092 ,1,2101411,12,"GPL SNMP public access udp",UDP,172.16.115.20,32834,172.16.112.105,161,08:00:20:89:BA:28,00:60:B0:9B:5D:3B,0x52,,,,,,255,0,32312,68,69632,,,
04/16-21:14:10.425808 ,1,2100530,11,"GPL NETBIOS NT NULL session",TCP,172.16.116.20,2787,172.16.112.100,139,00:10:5A:9C:A9:BB,00:10:5A:9C:B2:54,0xE6,***AP***,0xDF0CB685,0x37FCA8,20,0x21D7,128,0,34552,216,221184,,,
04/16-21:14:10.426821 ,1,2100530,11,"GPL NETBIOS NT NULL session",TCP,172.16.112.100,1076,172.16.116.20,139,00:10:5A:9C:B2:54,00:10:5A:9C:B2:8E,0xE6,***AP***,0x37FD3D,0xDF0CB5F4,20,0x21D7,128,0,39941,216,221184,,,
