04/16-20:59:52.243684 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.115.20,23,135.8.60.182,2402,00:50:DA:B7:06:88,00:10:7B:38:46:3B,0x47,***AP***,0xD9084B36,0xD04C60FA,20,0x82D8,64,0,33880,57,58368,,,
04/16-21:17:47.088829 ,1,2100585,8,"GPL RPC portmap sadmind request UDP",UDP,202.77.162.213,822,172.16.115.20,111,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x62,,,,,,62,0,10242,84,86016,,,
04/16-21:17:47.104324 ,1,2102256,5,"GPL RPC sadmind query with root credentials attempt UDP",UDP,202.77.162.213,823,172.16.115.20,33895,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x5AE,,,,,,62,0,10243,1440,163860,,,
04/16-21:17:49.137376 ,1,2100585,8,"GPL RPC portmap sadmind request UDP",UDP,202.77.162.213,823,172.16.115.20,111,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x62,,,,,,62,0,10245,84,86016,,,
04/16-21:17:49.152640 ,1,2102256,5,"GPL RPC sadmind query with root credentials attempt UDP",UDP,202.77.162.213,824,172.16.115.20,33911,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x5AE,,,,,,62,0,10246,1440,163860,,,
04/16-21:23:14.241242 ,1,2027870,2,"ET INFO Observed DNS Query to .world TLD",UDP,172.16.114.10,42990,172.16.115.20,53,08:00:20:92:E8:9E,00:10:7B:38:46:3B,0x48,,,,,,255,0,44103,58,59392,,,
04/16-21:23:14.243887 ,1,2027870,2,"ET INFO Observed DNS Query to .world TLD",UDP,172.16.114.10,42990,172.16.115.20,53,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x48,,,,,,254,0,44103,58,59392,,,
04/16-21:24:21.673361 ,1,2019284,1,"ET ATTACK_RESPONSE Output of id command from HTTP server",TCP,172.16.113.168,23,197.182.91.233,3328,00:50:DA:B7:06:88,00:10:7B:38:46:3B,0x6B,***AP***,0x774BB3C,0x5329EA2C,20,0x832C,64,0,12141,93,95232,,,
04/16-21:25:09.427459 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.114.50,23,172.16.113.168,64792,00:00:C0:17:79:5A,00:10:7B:38:46:3B,0x50,***AP***,0xADBE345F,0xB9261FF2,20,0x7C00,64,0,23989,66,67584,,,
04/16-21:25:09.430233 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.114.50,23,172.16.113.168,64792,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x50,***AP***,0xADBE345F,0xB9261FF2,20,0x7C00,63,0,23989,66,67584,,,
04/16-21:25:20.517552 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.114.50,23,172.16.113.168,64792,00:00:C0:17:79:5A,00:10:7B:38:46:3B,0x50,***AP***,0xADBE348F,0xB9262006,20,0x7C00,64,0,24009,66,67584,,,
04/16-21:25:20.520257 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.114.50,23,172.16.113.168,64792,00:10:7B:38:46:3B,00:50:DA:B7:06:88,0x50,***AP***,0xADBE348F,0xB9262006,20,0x7C00,63,0,24009,66,67584,,,
04/16-21:33:00.430357 ,1,2101251,11,"GPL TELNET Bad Login",TCP,172.16.112.50,23,135.13.216.191,4815,00:50:DA:B7:06:88,00:10:7B:38:46:3B,0x47,***AP***,0xD04A0916,0x4FFDFDF,20,0x832C,64,0,32075,57,58368,,,
04/16-21:36:57.458520 ,1,2008015,10,"ET MALWARE User-Agent (Win95)",TCP,172.16.116.194,32249,207.25.71.141,80,00:50:DA:B7:06:88,00:10:7B:38:46:3B,0xC1,***A****,0xCBEA5A04,0x7C5E7AC4,20,0x7F55,63,0,27000,179,183296,,,
04/16-21:36:57.808174 ,1,2008015,10,"ET MALWARE User-Agent (Win95)",TCP,172.16.116.194,32255,207.25.71.141,80,00:50:DA:B7:06:88,00:10:7B:38:46:3B,0xFA,***A****,0xCBF7090B,0x25904C5A,20,0x7F1C,63,0,27070,236,241664,,,
